Timestamp, Multiplier
202211050403000001, 1.10
202211050403140001, 1.97
202211050403370001, 4.25
202211050404120001, 2.93
202211050404410001, 1.21
202211050404560001, 1.25
202211050405130001, 1.59
202211050405330001, 1.40
202211050405510001, 1.44
202211050406090001, 7.11
202211050406510001, 1.63
202211050407110001, 2.60
202211050407390001, 4.77
202211050408150001, 3.04
202211050408440001, 1.01
202211050408570001, 1.18
202211050409130001, 4.61
202211050409480001, 1.13
202211050410030001, 4.34
202211050410380001, 4.20
202211050411120001, 1.48
202211050411310001, 1.68
202211050411520001, 1.88
202211050412140001, 1.19
202211050412300001, 1.90
202211050412520001, 2.17
202211050413170001, 2.30
202211050413420001, 1.93
202211050414050001, 1.02
202211050414180001, 1.00
202211050414310001, 13.14
202211050415220001, 1.45
202211050415410001, 1.82
202211050416030001, 5.56
202211050416410001, 1.67
202211050417020001, 1.04
202211050417150001, 1.41
202211050417340001, 2.00
202211050417570001, 1.59
202211050418170001, 29.81
202211050419200001, 1.26
202211050419360001, 13.00
202211050420270001, 1.09
202211050420420001, 1.08
202211050420560001, 2.89
202211050421250001, 12.03
202211050422140001, 8.07
202211050422580001, 3.62
202211050423300001, 1.19
202211050423460001, 1.31
202211050424030001, 1.33
202211050424200001, 1.36
202211050424380001, 3.73
202211050425100001, 1.04
202211050425240001, 1.69
202211050425450001, 5.08
202211050426220001, 15.52
202211050427160001, 2.81
202211050427440001, 89.41
202211050429030001, 1.34
202211050429210001, 1.53
202211050429400001, 1.04
202211050429540001, 11.19
202211050430420001, 1.76
202211050431040001, 1.82
202211050431260001, 2.77
202211050431540001, 1.44
202211050432120001, 4.12
202211050432460001, 4.70
202211050433220001, 2.16
202211050433460001, 3.71
202211050434190001, 5.16
202211050434560001, 1.20
202211050435120001, 1.03
202211050435250001, 2.72
202211050435530001, 1.00
202211050436060001, 1.34
202211050436240001, 4.24
202211050436580001, 2.53
202211050437250001, 11.38
202211050438140001, 22.84
202211050439130001, 2.87
202211050439420001, 1.14
202211050439570001, 1.96
202211050440200001, 1.22
202211050440360001, 2.72
202211050441040001, 6.33
202211050441440001, 1.44
202211050442020001, 16.78
202211050442570001, 1.04
202211050443110001, 12.62
202211050444010001, 1.74
202211050444220001, 1.70
202211050444430001, 2.00
202211050445060001, 5.66
202211050445450001, 1.19
202211050446010001, 1.02
202211050446140001, 1.02
202211050446270001, 1.84
202211050446490001, 3.74
202211050447220001, 2.51
202211050447490001, 49.44
202211050448590001, 3.54
202211050449310001, 1.31
202211050449480001, 6.55
202211050450290001, 1.24
202211050450450001, 1.10
202211050450590001, 1.24
202211050451160001, 1.43
202211050451340001, 2.58
202211050452010001, 1.65
202211050452210001, 1.52
202211050452410001, 1.86
202211050453030001, 1.63
202211050453230001, 2.53
202211050453500001, 3.36
202211050454210001, 1.01
202211050454340001, 1.82
202211050454560001, 7.50
202211050455390001, 1.23
202211050455550001, 2.67
202211050456230001, 1.04
202211050456360001, 1.02
202211050456490001, 3.19
202211050457200001, 1.30
202211050457370001, 10.17
202211050458240001, 3.13
202211050458540001, 1.68
202211050459140001, 1.57
202211050459340001, 4.06
202211050500080001, 3.77
202211050500410001, 10.73
202211050501290001, 1.82
202211050501510001, 1.04
202211050502040001, 2.23
202211050502290001, 1.16
202211050502440001, 4.52
202211050503200001, 3.05
202211050503490001, 2.07
202211050504130001, 4.84
202211050504490001, 3.11
202211050505190001, 1.23
202211050505350001, 1.04
202211050505490001, 1.00
202211050506020001, 2.47
202211050506280001, 4.68
202211050507040001, 17.84
202211050508000001, 5.03
202211050508370001, 7.85
202211050509200001, 1.93
202211050509430001, 4.57
202211050510190001, 3.35
202211050510490001, 2.15
202211050511140001, 1.05
202211050511280001, 1.50
202211050511470001, 2.15
202211050512110001, 2.68
202211050512390001, 1.10
202211050512530001, 2.67
202211050513210001, 1.81
202211050513430001, 5.04
202211050514200001, 1.76
202211050514410001, 13.66
202211050515330001, 18.15
202211050516290001, 1.52
202211050516480001, 1.24
202211050517040001, 1.00
202211050517170001, 1.86
202211050517390001, 1.76
202211050518010001, 3.05
202211050518300001, 1.05
202211050518440001, 1.60
202211050519040001, 1.39
202211050519220001, 3.53
202211050519540001, 1.53
202211050520130001, 4.88
202211050520490001, 1.04
202211050521030001, 1.19
202211050521190001, 1.48
202211050521370001, 2.98
202211050522070001, 4.09
202211050522400001, 2.14
202211050523050001, 1.02
202211050523180001, 6.18
202211050523580001, 1.09
202211050524120001, 1.55
202211050524320001, 2.95
202211050525010001, 1.62
202211050525210001, 8.30
202211050526050001, 1.25
202211050526220001, 1.59
202211050526420001, 1.60
202211050527020001, 12.45
202211050527520001, 1.65
202211050528120001, 1.83
202211050528340001, 1.30
202211050528510001, 1.95
202211050529140001, 2.89
202211050529430001, 1.92
202211050530050001, 1.24
202211050530220001, 4.37
202211050530560001, 2.37
202211050531220001, 23.37
202211050532220001, 5.21
202211050532590001, 1.32
202211050533160001, 9.58
202211050534030001, 1.56
202211050534220001, 3.32
202211050534530001, 2.64
202211050535210001, 6.03
202211050536000001, 2.60
202211050536270001, 1.61
202211050536470001, 3.04
202211050537170001, 2.48
202211050537430001, 6.37
202211050538240001, 1.81
202211050538460001, 1.07
202211050539000001, 3.28
202211050539300001, 1.78
202211050539520001, 1.33
202211050540090001, 1.11
202211050540240001, 1.50
202211050540430001, 2.26
202211050541080001, 3.45
202211050541390001, 1.05
202211050541530001, 3.60
202211050542250001, 1.19
202211050542410001, 40.33
202211050543480001, 1.12
202211050544030001, 3.39
202211050544340001, 14.70
202211050545270001, 1.55
202211050545460001, 1.42
202211050546050001, 2.29
202211050546300001, 1.95
202211050546530001, 6.47
202211050547330001, 2.51
202211050548000001, 1.31
202211050548170001, 1.08
202211050548310001, 2.80
202211050549000001, 1.20
202211050549150001, 2.58
202211050549420001, 1.05
202211050549560001, 2.64
202211050550240001, 1.80
202211050550450001, 1.89
202211050551080001, 1.79
202211050551290001, 11.66
202211050552190001, 1.96
202211050552420001, 1.47
202211050553010001, 1.13
202211050553150001, 2.73
202211050553430001, 4.78
202211050554190001, 12.54
202211050555100001, 2.43
202211050555360001, 3.19
202211050556060001, 8.45
202211050556510001, 2.60
202211050557180001, 1.70
202211050557390001, 129.59
202211050559040001, 1.06
202211050559180001, 3.51
202211050559490001, 1.16
202211050600050001, 1.46
202211050600230001, 1.00
202211050600360001, 1.69
202211050600570001, 1.63
202211050601170001, 1.25
202211050601340001, 2.19
202211050601580001, 4.86
202211050602350001, 3.12
202211050603050001, 9.92
202211050603520001, 6.81
202211050604330001, 4.59
202211050605090001, 1.25
202211050605250001, 4.58
202211050606000001, 1.81
202211050606220001, 9.13
202211050607080001, 1.45
202211050607260001, 1.03
202211050607400001, 1.08
202211050607540001, 1.27
202211050608110001, 1.78
202211050608320001, 1.94
202211050608550001, 14.32
202211050609470001, 1.48
202211050610060001, 1.01
202211050610190001, 5.81
202211050610590001, 2.45
202211050611250001, 7.55
202211050612080001, 1.22
202211050612240001, 1.02
202211050612370001, 1.44
202211050612550001, 4.61
202211050613310001, 6.24
202211050614110001, 1.63
202211050614310001, 12.76
202211050615220001, 2.61
202211050615490001, 1.50
202211050616080001, 1.10
202211050616230001, 9.38
202211050617090001, 1.20
202211050617250001, 4.20
202211050617590001, 13.61
202211050618510001, 1.08
202211050619050001, 1.01
202211050619180001, 1.91
202211050619410001, 1.19
202211050619560001, 1.04
202211050620100001, 1.41
202211050620280001, 1.39
202211050620460001, 1.31
202211050621030001, 1.01
202211050621160001, 68.78
202211050622320001, 2.87
202211050623000001, 1.24
202211050623160001, 41.60
202211050624250001, 1.00
202211050624380001, 1.10
202211050624520001, 1.71
202211050625130001, 11.68
202211050626030001, 2.53
202211050626290001, 1.44
202211050626480001, 1.10
202211050627020001, 1.11
202211050627170001, 1.27
202211050627330001, 15.90
202211050628270001, 12.54
202211050629180001, 12.03
202211050630080001, 4.35
202211050630420001, 17.87
202211050631380001, 15.06
202211050632310001, 9.52
202211050633180001, 2.08
202211050633410001, 1.03
202211050633550001, 1.62
202211050634150001, 10.55
202211050635030001, 13.51
202211050635550001, 2.80
202211050636230001, 1.32
202211050636400001, 4.18
202211050637140001, 1.83
202211050637360001, 1.34
202211050637540001, 1.49
202211050638120001, 2.47
202211050638390001, 1.46
202211050638570001, 3.12
202211050639270001, 3.34
202211050639580001, 3.60
202211050640300001, 1.18
202211050640460001, 3.26
202211050641160001, 15.19
202211050642100001, 1.99
202211050642330001, 11.65
202211050643220001, 10.93
202211050644100001, 1.98
202211050644340001, 2.08
202211050644570001, 1.20
202211050645130001, 2.01
202211050645370001, 46.47
202211050646460001, 1.53
202211050647060001, 1.15
202211050647210001, 4.61
202211050647560001, 8.88
202211050648420001, 2.09
202211050649060001, 1.70
202211050649260001, 5.30
202211050650040001, 2.90
202211050650330001, 1.01
202211050650460001, 1.76
202211050651080001, 1.54
202211050651270001, 1.69
202211050651480001, 1.96
202211050652110001, 17.63
202211050653060001, 2.21
202211050653310001, 1.60
202211050653510001, 52.83
202211050655030001, 1.13
202211050655180001, 4.97
202211050655540001, 1.42
202211050656120001, 1.24
202211050656290001, 2.77
202211050656570001, 5.03
202211050657340001, 6.26
202211050658140001, 1.46
202211050658320001, 34.18
202211050659380001, 1.19
202211050659530001, 4.45
202211050700280001, 1.17
202211050700440001, 1.63
202211050701040001, 1.32
202211050701210001, 1.26
202211050701380001, 1.58
202211050701570001, 3.10
202211050702270001, 1.41
202211050702450001, 1.22
202211050703010001, 2.09
202211050703250001, 97.51
202211050704460001, 5.55
202211050705240001, 11.09
202211050706130001, 1.80
202211050706350001, 179.46
202211050708040001, 9.44
202211050708510001, 1.85
202211050709130001, 2.96
202211050709420001, 2.42
202211050710080001, 1.70
202211050710290001, 3.38
202211050711000001, 2.89
202211050711290001, 3.58
202211050712000001, 5.71
202211050712390001, 2.66
202211050713070001, 1.00
202211050713200001, 2.61
202211050713470001, 1.19
202211050714030001, 6.03
202211050714420001, 2.67
202211050715100001, 22.57
202211050716090001, 1.32
202211050716260001, 1.00
202211050716390001, 5.31
202211050717170001, 2.13
202211050717410001, 1.07
202211050717550001, 3.98
202211050718290001, 1.00
202211050718420001, 2.50
202211050719080001, 1.25
202211050719250001, 1.51
202211050719440001, 8.13
202211050720280001, 3.08
202211050720570001, 5.13
202211050721350001, 2.11
202211050721590001, 1.19
202211050722140001, 3.77
202211050722470001, 2.16
202211050723110001, 2.68
202211050723390001, 1.12
202211050723540001, 2.28
202211050724190001, 1.67
202211050724390001, 2.89
202211050725080001, 2.01
202211050725320001, 1.26
202211050725480001, 1.12
202211050726030001, 4.02
202211050726360001, 1.33
202211050726540001, 2.36
202211050727190001, 146.50
202211050728460001, 1.20
202211050729020001, 1.58
202211050729220001, 1.81
202211050729430001, 1.47
202211050730020001, 1.66
202211050730230001, 25.44
202211050731240001, 4.64
202211050731590001, 5.41
202211050732370001, 1.50
202211050732560001, 3.69
202211050733290001, 1.21
202211050733440001, 1.30
202211050734010001, 1.68
202211050734220001, 2.61
202211050734490001, 1.47
202211050735080001, 2.44
202211050735340001, 1.14
202211050735490001, 1.29
202211050736060001, 1.24
202211050736220001, 1.09
202211050736360001, 1.10
202211050736510001, 1.43
202211050737090001, 1.20
202211050737250001, 14.04
202211050738170001, 1.28
202211050738340001, 1.00
202211050738470001, 21.47
202211050739450001, 5.00
202211050740220001, 1.98
202211050740450001, 1.21
202211050741010001, 1.13
202211050741160001, 256.00
202211050742510001, 1.82
202211050743130001, 1.87
202211050743350001, 1.33
202211050743520001, 14.29
202211050744450001, 17.63
202211050745400001, 1.11
202211050745550001, 1.74
202211050746160001, 1.00
202211050746290001, 2.56
202211050746560001, 1.19
202211050747120001, 1.21
202211050747280001, 3.55
202211050747590001, 1.00
202211050748120001, 8.65
202211050748570001, 11.66
202211050749470001, 1.45
202211050750050001, 1.15
202211050750200001, 2.01
202211050750440001, 3.19
202211050751140001, 1.15
202211050751290001, 2.86
202211050751580001, 2.07
202211050752210001, 1.38
202211050752390001, 1.29
202211050752560001, 1.29
202211050753130001, 1.44
202211050753310001, 27.46
202211050754330001, 1.13
202211050754480001, 2.18
202211050755130001, 2.16
202211050755370001, 1.61
202211050755570001, 3.01
202211050756260001, 2.32
202211050756520001, 3.07
202211050757220001, 1.00
202211050757350001, 1.31
202211050757520001, 1.65
202211050758120001, 1.77
202211050758340001, 1.97
202211050758570001, 35.08
202211050800020001, 3.90
202211050800350001, 2.15
202211050801000001, 2.08
202211050801240001, 1.33
202211050801410001, 2.07
202211050802050001, 3.35
202211050802360001, 12.71
202211050803260001, 26.14
202211050804280001, 2.32
202211050804530001, 11.30
202211050805420001, 1.63
202211050806020001, 2.87
202211050806310001, 4.03
202211050807050001, 4.41
202211050807400001, 7.33
202211050808220001, 1.16
202211050808370001, 2.02
202211050809010001, 4.73
202211050809370001, 1.56
202211050809560001, 6.01
202211050810360001, 1.81
202211050810580001, 13.65
202211050811490001, 1.24
202211050812060001, 4.78
202211050812420001, 2.40
202211050813080001, 1.71
202211050813290001, 2.22
202211050813540001, 1.81
202211050814150001, 5.10
202211050814520001, 9.11
202211050815380001, 11.55
202211050816270001, 2.12
202211050816520001, 1.30
202211050817080001, 13.57
202211050818000001, 2.27
202211050818250001, 1.32
202211050818420001, 1.15
202211050818570001, 1.38
202211050819150001, 1.25
202211050819320001, 1.63
202211050819520001, 4.73
202211050820280001, 2.12
202211050820520001, 1.32
202211050821090001, 1.68
202211050821300001, 2.08
202211050821540001, 1.33
202211050822110001, 1.29
202211050822280001, 1.14
202211050822430001, 1.55
202211050823020001, 3.51
202211050823340001, 3.19
202211050824040001, 4.11
202211050824380001, 1.96
202211050825010001, 28.55
202211050826040001, 1.93
202211050826260001, 2.73
202211050826540001, 3.31
202211050827250001, 3.97
202211050827580001, 2.85
202211050828270001, 2.48
202211050828530001, 1.05
202211050829070001, 3.72
202211050829400001, 3.43
202211050830110001, 5.05
202211050830480001, 1.18
202211050831040001, 7.59
202211050831470001, 9.32
202211050832330001, 1.48
202211050832510001, 1.22
202211050833070001, 10.72
202211050833550001, 2.54
202211050834220001, 3.55
202211050834540001, 6.79
202211050835350001, 1.10
202211050835500001, 4.88
202211050836260001, 10.49
202211050837140001, 1.88
202211050837370001, 1.26
202211050837530001, 1.40
202211050838110001, 1.42
202211050838290001, 1.11
202211050838440001, 1.81
202211050839060001, 2.05
202211050839290001, 1.29
202211050839460001, 1.54
202211050840060001, 1.57
202211050840250001, 2.25
202211050840500001, 1.55
202211050841100001, 1.84
202211050841320001, 1.88
202211050841540001, 39.25
202211050843020001, 6.07
202211050843410001, 1.37
202211050843590001, 36.84
202211050845050001, 4.72
202211050845410001, 1.31
202211050845580001, 2.62
202211050846260001, 1.39
202211050846440001, 1.64
202211050847040001, 3.32
202211050847350001, 2.12
202211050847590001, 11.70
202211050848480001, 1.90
202211050849110001, 2.11
202211050849350001, 5.50
202211050850130001, 2.60
202211050850400001, 1.09
202211050850550001, 5.47
202211050851330001, 20.64
202211050852310001, 7.82
202211050853140001, 14.28
202211050854060001, 1.13
202211050854210001, 1.17
202211050854370001, 1.04
202211050854500001, 1.00
202211050855030001, 2.37
202211050855290001, 1.37
202211050855470001, 1.43
202211050856050001, 5.67
202211050856440001, 28.96
202211050857470001, 4.12
202211050858210001, 4.79
202211050858570001, 1.11
202211050859110001, 1.18
202211050859270001, 1.82
202211050859490001, 2.01
202211050900120001, 1.23
202211050900280001, 3.51
202211050901000001, 16.42
202211050901540001, 7.65
202211050902370001, 5.57
202211050903160001, 1.35
202211050903330001, 51.02
202211050904450001, 2.90
202211050905130001, 4.16
202211050905470001, 4.65
202211050906230001, 1.45
202211050906420001, 2.31
202211050907070001, 4.84
202211050907440001, 2.41
202211050908100001, 1.24
202211050908260001, 102.32
202211050909470001, 7.04
202211050910290001, 1.55
202211050910490001, 1.00
202211050911020001, 1.72
202211050911230001, 2.45
202211050911490001, 1.08
202211050912030001, 3.30
202211050912340001, 1.39
202211050912520001, 5.30
202211050913300001, 1.18
202211050913450001, 7.60
202211050914280001, 9.64
202211050915150001, 8.01
202211050915580001, 10.67
202211050916460001, 2.02
202211050917100001, 3.29
202211050917400001, 5.71
202211050918190001, 4.30
202211050918540001, 4.12
202211050919280001, 1.08
202211050919420001, 1.00
202211050919550001, 3.56
202211050920270001, 1.02
202211050920400001, 1.03
202211050920540001, 2.96
202211050921230001, 1.26
202211050921390001, 1.00
202211050921520001, 1.14
202211050922070001, 1.24
202211050922240001, 1.22
202211050922400001, 4.10
202211050923140001, 6.47
202211050923540001, 1.27
202211050924110001, 1.03
202211050924240001, 1.74
202211050924450001, 1.46
202211050925040001, 10.61
202211050925520001, 256.00
202211050927270001, 4.27
202211050928020001, 1.08
202211050928160001, 10.65
202211050929040001, 3.33
202211050929350001, 17.28
202211050930300001, 2.30
202211050930550001, 2.57
202211050931220001, 1.42
202211050931400001, 1.99
202211050932040001, 1.97
202211050932270001, 1.17
202211050932420001, 4.40
202211050933170001, 1.47
202211050933360001, 2.93
202211050934050001, 3.97
202211050934380001, 2.36
202211050935040001, 3.50
202211050935350001, 17.32
202211050936300001, 1.00
202211050936440001, 3.18
202211050937140001, 28.17
202211050938160001, 1.95
202211050938390001, 1.66
202211050938590001, 1.93
202211050939220001, 1.58
202211050939420001, 1.33
202211050939590001, 1.17
202211050940150001, 3.22
202211050940450001, 1.84
202211050941070001, 1.45
202211050941260001, 1.44
202211050941440001, 1.17
202211050941590001, 2.61
202211050942270001, 2.33
202211050942520001, 2.89
202211050943210001, 1.72
202211050943420001, 1.31
202211050943590001, 4.48
202211050944340001, 1.25
202211050944500001, 1.08
202211050945050001, 1.04
202211050945180001, 1.88
202211050945410001, 3.28
202211050946110001, 1.78
202211050946330001, 2.05
202211050946570001, 10.09
202211050947440001, 5.61
202211050948220001, 1.40
202211050948400001, 2.32
202211050949060001, 1.81
202211050949280001, 50.01
202211050950380001, 1.82
202211050951000001, 2.59
202211050951270001, 5.12
202211050952050001, 1.06
202211050952190001, 1.04
202211050952320001, 4.89
202211050953090001, 11.97
202211050953580001, 1.92
202211050954210001, 1.64
202211050954410001, 1.17
202211050954570001, 3.24
202211050955270001, 1.45
202211050955460001, 1.67
202211050956060001, 1.52
202211050956260001, 2.14
202211050956500001, 1.06
202211050957040001, 1.14
202211050957190001, 1.27
